psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr13	115169878	37236356	37236386	1	30,	50,	37236356,
45	4	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	99	chr12	133851895	46999860	46999909	1	49,	50,	46999860,
42	3	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	51	96	chr12	133851895	33997582	33997627	1	45,	51,	33997582,
40	2	0	0	1	12	1	9	+	HS2000-887_357:5:1215:6509:91704_R1	100	26	80	chr12	133851895	95085016	95085067	2	13,29,	26,51,	95085016,95085038,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr12	133851895	62789152	62789182	1	30,	50,	62789152,
35	1	0	0	0	0	1	7	+	HS2000-887_357:5:1215:6509:91704_R1	100	43	79	chr11	135006516	90339440	90339483	2	30,6,	43,73,	90339440,90339477,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	120599329	120599359	1	30,	50,	120599329,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	17508706	17508736	1	30,	50,	17508706,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	118711383	118711413	1	30,	50,	118711383,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	6996484	6996514	1	30,	50,	6996484,
44	4	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	52	100	chr10	135534747	117096710	117096758	1	48,	52,	117096710,
45	5	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr10	135534747	21511530	21511580	1	50,	50,	21511530,
43	4	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	53	100	chr10	135534747	14068966	14069013	1	47,	53,	14068966,
31	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	81	chr10	135534747	27989869	27989900	1	31,	50,	27989869,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	32808518	32808548	1	30,	50,	32808518,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	74903307	74903337	1	30,	50,	74903307,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	69229562	69229592	1	30,	50,	69229562,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	95935188	95935218	1	30,	50,	95935188,
45	5	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr1	249250621	175439652	175439702	1	50,	50,	175439652,
43	3	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	96	chr1	249250621	101379622	101379668	1	46,	50,	101379622,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	213872258	213872288	1	30,	50,	213872258,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	171010997	171011027	1	30,	50,	171010997,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	110480103	110480133	1	30,	50,	110480103,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	42838254	42838284	1	30,	50,	42838254,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	63265300	63265330	1	30,	50,	63265300,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	161906106	161906136	1	30,	50,	161906106,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	67431208	67431238	1	30,	50,	67431208,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	235558537	235558567	1	30,	50,	235558537,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	106333225	106333255	1	30,	50,	106333225,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	99060320	99060350	1	30,	50,	99060320,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	95929805	95929835	1	30,	50,	95929805,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	225525430	225525460	1	30,	50,	225525430,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrY	59373566	7646865	7646895	1	30,	20,	7646865,
42	4	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	96	chrX	155270560	145973839	145973885	1	46,	4,	145973839,
43	4	0	0	0	0	1	2	-	HS2000-887_357:5:1215:6509:91704_R1	100	33	80	chrX	155270560	78757027	78757076	2	39,8,	20,59,	78757027,78757068,
33	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	46	80	chrX	155270560	67150940	67150974	1	34,	20,	67150940,
35	0	0	0	1	1	1	2	-	HS2000-887_357:5:1215:6509:91704_R1	100	44	80	chrX	155270560	67154497	67154534	2	30,5,	20,51,	67154497,67154529,
37	0	0	0	1	6	1	7	-	HS2000-887_357:5:1215:6509:91704_R1	100	37	80	chrX	155270560	130368188	130368232	2	30,7,	20,56,	130368188,130368225,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	26987180	26987210	1	30,	20,	26987180,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	44077204	44077234	1	30,	20,	44077204,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	51040506	51040536	1	30,	20,	51040506,
43	1	0	0	1	10	2	16	-	HS2000-887_357:5:1215:6509:91704_R1	100	25	79	chrX	155270560	11339933	11339993	3	26,8,10,	21,57,65,	11339933,11339971,11339983,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	120124540	120124570	1	30,	20,	120124540,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	55276379	55276409	1	30,	20,	55276379,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	78219981	78220011	1	30,	20,	78219981,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	92817686	92817716	1	30,	20,	92817686,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chrX	155270560	77092002	77092032	1	30,	20,	77092002,
46	4	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr9	141213431	115344615	115344665	1	50,	0,	115344615,
39	1	0	0	1	4	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	36	80	chr9	141213431	19044266	19044306	2	33,7,	20,57,	19044266,19044299,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr9	141213431	133022535	133022565	1	30,	20,	133022535,
40	1	0	0	1	1	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	38	80	chr8	146364022	65596275	65596316	2	30,11,	20,51,	65596275,65596305,
35	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	86	chr8	146364022	80931541	80931577	1	36,	14,	80931541,
39	2	0	0	1	8	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	29	78	chr8	146364022	113509302	113509343	2	31,10,	22,61,	113509302,113509333,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr8	146364022	70702570	70702600	1	30,	20,	70702570,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr8	146364022	12863057	12863087	1	30,	20,	12863057,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr8	146364022	111502680	111502710	1	30,	20,	111502680,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr8	146364022	117632597	117632627	1	30,	20,	117632597,
36	2	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	40	78	chr7	159138663	126954640	126954678	1	38,	22,	126954640,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr7	159138663	4518708	4518738	1	30,	20,	4518708,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr7	159138663	121827467	121827497	1	30,	20,	121827467,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr7	159138663	98705013	98705043	1	30,	20,	98705013,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr7	159138663	37889737	37889767	1	30,	20,	37889737,
43	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	96	chr6	171115067	46515108	46515154	1	46,	4,	46515108,
45	5	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr6	171115067	154330140	154330190	1	50,	0,	154330140,
45	5	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr6	171115067	169131971	169132021	1	50,	0,	169131971,
40	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	53	96	chr6	171115067	149421351	149421394	1	43,	4,	149421351,
31	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	81	chr6	171115067	133816440	133816471	1	31,	19,	133816440,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr6	171115067	133068435	133068465	1	30,	20,	133068435,
43	1	0	0	1	1	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	35	80	chr5	180915260	101265058	101265102	2	40,4,	20,61,	101265058,101265098,
33	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	46	79	chr5	180915260	137852027	137852060	1	33,	21,	137852027,
33	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	83	chr5	180915260	80990245	80990278	1	33,	17,	80990245,
33	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	84	chr5	180915260	141822923	141822957	1	34,	16,	141822923,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr5	180915260	93608168	93608198	1	30,	20,	93608168,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr5	180915260	139588273	139588303	1	30,	20,	139588273,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr5	180915260	119522660	119522690	1	30,	20,	119522660,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr5	180915260	74258265	74258295	1	30,	20,	74258265,
43	0	0	0	2	10	1	4	-	HS2000-887_357:5:1215:6509:91704_R1	100	27	80	chr4	191154276	133854234	133854281	3	30,7,6,	20,59,67,	133854234,133854268,133854275,
35	0	0	0	1	1	1	2	-	HS2000-887_357:5:1215:6509:91704_R1	100	44	80	chr4	191154276	127431780	127431817	2	30,5,	20,51,	127431780,127431812,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr4	191154276	61119230	61119260	1	30,	20,	61119230,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr4	191154276	83121725	83121755	1	30,	20,	83121725,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr4	191154276	88686628	88686658	1	30,	20,	88686628,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr4	191154276	73378436	73378466	1	30,	20,	73378436,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr4	191154276	15476332	15476362	1	30,	20,	15476332,
45	5	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr3	198022430	47249179	47249229	1	50,	0,	47249179,
42	1	0	0	1	4	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	33	80	chr3	198022430	114111242	114111285	2	33,10,	20,57,	114111242,114111275,
34	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	84	chr3	198022430	47429940	47429974	1	34,	16,	47429940,
38	0	0	0	1	14	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	28	80	chr3	198022430	67577492	67577530	2	30,8,	20,64,	67577492,67577522,
33	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	84	chr3	198022430	197632214	197632248	1	34,	16,	197632214,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr3	198022430	169587311	169587341	1	30,	20,	169587311,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr3	198022430	84525054	84525084	1	30,	20,	84525054,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr3	198022430	99815727	99815757	1	30,	20,	99815727,
32	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	46	79	chr22	51304566	41167976	41168009	1	33,	21,	41167976,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr21	48129895	29787856	29787886	1	30,	20,	29787856,
43	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	96	chr20	63025520	5086343	5086389	1	46,	4,	5086343,
32	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	52	84	chr20	63025520	51126350	51126382	1	32,	16,	51126350,
32	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	46	78	chr20	63025520	10830708	10830740	1	32,	22,	10830708,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr20	63025520	18389772	18389802	1	30,	20,	18389772,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr20	63025520	12865699	12865729	1	30,	20,	12865699,
45	5	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr2	243199373	22297804	22297854	1	50,	0,	22297804,
45	5	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr2	243199373	15351345	15351395	1	50,	0,	15351345,
44	4	0	0	0	0	1	1	-	HS2000-887_357:5:1215:6509:91704_R1	100	52	100	chr2	243199373	197830052	197830101	2	43,5,	0,43,	197830052,197830096,
49	3	0	0	1	11	1	145	-	HS2000-887_357:5:1215:6509:91704_R1	100	37	100	chr2	243199373	1981401	1981598	2	40,12,	0,51,	1981401,1981586,
34	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	46	80	chr2	243199373	49165404	49165438	1	34,	20,	49165404,
33	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	84	chr2	243199373	124334095	124334129	1	34,	16,	124334095,
32	1	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	83	chr2	243199373	190181729	190181762	1	33,	17,	190181729,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr2	243199373	196172280	196172310	1	30,	20,	196172280,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr2	243199373	53253401	53253431	1	30,	20,	53253401,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr2	243199373	23197125	23197155	1	30,	20,	23197125,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr2	243199373	57547399	57547429	1	30,	20,	57547399,
43	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	54	100	chr19	59128983	12605682	12605728	1	46,	0,	12605682,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr18	78077248	73831607	73831637	1	30,	20,	73831607,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr18	78077248	55064574	55064604	1	30,	20,	55064574,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr18	78077248	33648135	33648165	1	30,	20,	33648135,
35	0	0	0	1	1	1	12	-	HS2000-887_357:5:1215:6509:91704_R1	100	41	77	chr17	81195210	50785656	50785703	2	27,8,	23,51,	50785656,50785695,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr17	81195210	52620223	52620253	1	30,	20,	52620223,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr16	90354753	27976298	27976328	1	30,	20,	27976298,
46	4	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr15	102531392	42732820	42732870	1	50,	0,	42732820,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr15	102531392	91346164	91346194	1	30,	20,	91346164,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr15	102531392	81831838	81831868	1	30,	20,	81831838,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr14	107349540	27864523	27864553	1	30,	20,	27864523,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr13	115169878	91740173	91740203	1	30,	20,	91740173,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr13	115169878	76812470	76812500	1	30,	20,	76812470,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr13	115169878	74737982	74738012	1	30,	20,	74737982,
44	2	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	54	100	chr12	133851895	93692535	93692581	1	46,	0,	93692535,
39	1	0	0	1	4	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	36	80	chr12	133851895	45854982	45855022	2	33,7,	20,57,	45854982,45855015,
36	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	57	96	chr12	133851895	7725085	7725124	1	39,	4,	7725085,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr12	133851895	45836436	45836466	1	30,	20,	45836436,
37	1	0	0	1	5	1	5	-	HS2000-887_357:5:1215:6509:91704_R1	100	35	78	chr12	133851895	66370964	66371007	2	28,10,	22,55,	66370964,66370997,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr12	133851895	120204550	120204580	1	30,	20,	120204550,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr12	133851895	83739791	83739821	1	30,	20,	83739791,
44	2	0	0	0	0	1	1	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	96	chr11	135006516	23417403	23417450	2	41,5,	4,45,	23417403,23417445,
37	0	0	0	1	1	1	5	-	HS2000-887_357:5:1215:6509:91704_R1	100	42	80	chr11	135006516	101467592	101467634	2	30,7,	20,51,	101467592,101467627,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	33266404	33266434	1	30,	20,	33266404,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr11	135006516	6299782	6299812	1	30,	20,	6299782,
42	4	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	53	99	chr10	135534747	108203951	108203997	1	46,	1,	108203951,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	118880118	118880148	1	30,	20,	118880118,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr10	135534747	38213274	38213304	1	30,	20,	38213274,
47	3	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	100	chr1	249250621	53030746	53030796	1	50,	0,	53030746,
41	3	0	0	0	0	1	9	-	HS2000-887_357:5:1215:6509:91704_R1	100	52	96	chr1	249250621	89577586	89577639	2	32,12,	4,36,	89577586,89577627,
36	0	0	0	1	1	1	5	-	HS2000-887_357:5:1215:6509:91704_R1	100	43	80	chr1	249250621	222384774	222384815	2	30,6,	20,51,	222384774,222384809,
37	0	0	0	1	6	1	7	-	HS2000-887_357:5:1215:6509:91704_R1	100	37	80	chr1	249250621	215560722	215560766	2	30,7,	20,56,	215560722,215560759,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	232807493	232807523	1	30,	20,	232807493,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	39789040	39789070	1	30,	20,	39789040,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	227006768	227006798	1	30,	20,	227006768,
30	0	0	0	0	0	0	0	-	HS2000-887_357:5:1215:6509:91704_R1	100	50	80	chr1	249250621	65727684	65727714	1	30,	20,	65727684,
100	0	0	0	0	0	0	0	+	HS2000-887_357:5:1215:6509:91704_R2	100	0	100	chr15	102531392	63357948	63358048	1	100,	0,	63357948,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrY	59373566	3071024	3071054	1	30,	62,	3071024,
38	2	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	49	89	chrX	155270560	98593989	98594029	1	40,	49,	98593989,
40	0	0	0	1	7	1	14	+	HS2000-887_357:5:1312:9244:41766_R1	100	45	92	chrX	155270560	117391531	117391585	2	12,28,	45,64,	117391531,117391557,
39	0	0	0	1	8	1	4	+	HS2000-887_357:5:1312:9244:41766_R1	100	45	92	chrX	155270560	54646407	54646450	2	10,29,	45,63,	54646407,54646421,
32	1	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	56	89	chrX	155270560	126693953	126693986	1	33,	56,	126693953,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	57385328	57385358	1	30,	62,	57385328,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	101495929	101495959	1	30,	62,	101495929,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	58	88	chrX	155270560	58083925	58083955	1	30,	58,	58083925,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	90523807	90523837	1	30,	62,	90523807,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	85530416	85530446	1	30,	62,	85530416,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	45126340	45126370	1	30,	62,	45126340,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	150364966	150364996	1	30,	62,	150364966,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	45213376	45213406	1	30,	62,	45213376,
31	1	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	64	96	chrX	155270560	43670947	43670979	1	32,	64,	43670947,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	123686837	123686867	1	30,	62,	123686837,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	23890664	23890694	1	30,	62,	23890664,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chrX	155270560	147143396	147143426	1	30,	62,	147143396,
45	1	0	0	1	8	1	4	+	HS2000-887_357:5:1312:9244:41766_R1	100	38	92	chr9	141213431	130009898	130009948	2	17,29,	38,63,	130009898,130009919,
36	1	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	55	92	chr9	141213431	125730316	125730353	1	37,	55,	125730316,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr9	141213431	113746253	113746283	1	30,	62,	113746253,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr9	141213431	6514227	6514257	1	30,	62,	6514227,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr9	141213431	114607666	114607696	1	30,	62,	114607666,
36	1	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	55	92	chr8	146364022	17689097	17689134	1	37,	55,	17689097,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr8	146364022	87253119	87253149	1	30,	62,	87253119,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr8	146364022	32640888	32640918	1	30,	62,	32640888,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr8	146364022	67527838	67527868	1	30,	62,	67527838,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr7	159138663	51649724	51649754	1	30,	62,	51649724,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr7	159138663	82319034	82319064	1	30,	62,	82319034,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr7	159138663	102541720	102541750	1	30,	62,	102541720,
34	0	0	0	1	1	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	57	92	chr6	171115067	120333933	120333967	2	5,29,	57,63,	120333933,120333938,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr6	171115067	123006679	123006709	1	30,	62,	123006679,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr6	171115067	6129658	6129688	1	30,	62,	6129658,
30	0	0	0	0	0	0	0	+	HS2000-887_357:5:1312:9244:41766_R1	100	62	92	chr6	171115067	125348164	125348194	1	30,	62,	125348164,
